zip_code,city,country,state
34743,Kissimmee,Osceola,Florida
34744,Kissimmee,Osceola,Florida
34745,Kissimmee,Osceola,Florida
34746,Kissimmee,Osceola,Florida
34747,Kissimmee,Osceola,Florida
34748,Leesburg,Lake,Florida
34749,Leesburg,Lake,Florida
34753,Mascotte,Lake,Florida
34755,Minneola,Lake,Florida
34756,Montverde,Lake,Florida
34758,Kissimmee,Osceola,Florida
34759,Kissimmee,Polk,Florida
34760,Oakland,Orange,Florida
34761,Ocoee,Orange,Florida
34762,Okahumpka,Lake,Florida
34769,Saint Cloud,Osceola,Florida
34770,Saint Cloud,Osceola,Florida
34771,Saint Cloud,Osceola,Florida
34772,Saint Cloud,Osceola,Florida
34773,Saint Cloud,Osceola,Florida
34777,Winter Garden,Orange,Florida
34778,Winter Garden,Orange,Florida
34785,Wildwood,Sumter,Florida
34786,Windermere,Orange,Florida
34787,Winter Garden,Orange,Florida
34788,Leesburg,Lake,Florida
34789,Leesburg,Lake,Florida
34797,Yalaha,Lake,Florida
34945,Fort Pierce,Saint Lucie,Florida
34946,Fort Pierce,Saint Lucie,Florida
34947,Fort Pierce,Saint Lucie,Florida
34948,Fort Pierce,Saint Lucie,Florida
34949,Fort Pierce,Saint Lucie,Florida
34950,Fort Pierce,Saint Lucie,Florida
34951,Fort Pierce,Saint Lucie,Florida
34952,Port Saint Lucie,Saint Lucie,Florida
34953,Port Saint Lucie,Saint Lucie,Florida
34954,Fort Pierce,Saint Lucie,Florida
34956,Indiantown,Martin,Florida
34957,Jensen Beach,Martin,Florida
34958,Jensen Beach,Martin,Florida
34972,Okeechobee,Okeechobee,Florida
34973,Okeechobee,Okeechobee,Florida
34974,Okeechobee,Okeechobee,Florida
34979,Fort Pierce,Saint Lucie,Florida
34981,Fort Pierce,Saint Lucie,Florida
34982,Fort Pierce,Saint Lucie,Florida
34983,Port Saint Lucie,Saint Lucie,Florida
34984,Port Saint Lucie,Saint Lucie,Florida
34985,Port Saint Lucie,Saint Lucie,Florida
34986,Port Saint Lucie,Saint Lucie,Florida
34987,Port Saint Lucie,Saint Lucie,Florida
34988,Port Saint Lucie,Saint Lucie,Florida
34990,Palm City,Martin,Florida
34991,Palm City,Martin,Florida
34992,Port Salerno,Martin,Florida
34994,Stuart,Martin,Florida
34995,Stuart,Martin,Florida
34996,Stuart,Martin,Florida
34997,Stuart,Martin,Florida
30002,Avondale Estates,Dekalb,Georgia
30003,Norcross,Gwinnett,Georgia
30004,Alpharetta,Fulton,Georgia
30005,Alpharetta,Fulton,Georgia
30006,Marietta,Cobb,Georgia
30007,Marietta,Cobb,Georgia
30008,Marietta,Cobb,Georgia
30009,Alpharetta,Fulton,Georgia
30010,Norcross,Gwinnett,Georgia
30011,Auburn,Barrow,Georgia
30012,Conyers,Rockdale,Georgia
30013,Conyers,Rockdale,Georgia
30014,Covington,Newton,Georgia
30015,Covington,Newton,Georgia
30016,Covington,Newton,Georgia
30017,Grayson,Gwinnett,Georgia
30018,Jersey,Walton,Georgia
30019,Dacula,Gwinnett,Georgia
30021,Clarkston,Dekalb,Georgia
30022,Alpharetta,Fulton,Georgia
30023,Alpharetta,Fulton,Georgia
30024,Suwanee,Gwinnett,Georgia
30025,Social Circle,Walton,Georgia
30026,North Metro,Gwinnett,Georgia
30028,Cumming,Forsyth,Georgia
30029,North Metro,Gwinnett,Georgia
30030,Decatur,Dekalb,Georgia
30031,Decatur,Dekalb,Georgia
30032,Decatur,Dekalb,Georgia
30033,Decatur,Dekalb,Georgia
30034,Decatur,Dekalb,Georgia
30035,Decatur,Dekalb,Georgia
30036,Decatur,Dekalb,Georgia
30037,Decatur,Dekalb,Georgia
30038,Lithonia,Dekalb,Georgia
30039,Snellville,Gwinnett,Georgia
30040,Cumming,Forsyth,Georgia
30041,Cumming,Forsyth,Georgia
30042,Lawrenceville,Gwinnett,Georgia
30043,Lawrenceville,Gwinnett,Georgia
30044,Lawrenceville,Gwinnett,Georgia
30045,Lawrenceville,Gwinnett,Georgia
30046,Lawrenceville,Gwinnett,Georgia
30047,Lilburn,Gwinnett,Georgia
30048,Lilburn,Gwinnett,Georgia
30049,Lawrenceville,Gwinnett,Georgia
30052,Loganville,Walton,Georgia
30054,Oxford,Newton,Georgia
30055,Mansfield,Newton,Georgia
30056,Newborn,Newton,Georgia
30058,Lithonia,Dekalb,Georgia
30060,Marietta,Cobb,Georgia
30061,Marietta,Cobb,Georgia
30062,Marietta,Cobb,Georgia
30063,Marietta,Cobb,Georgia
30064,Marietta,Cobb,Georgia
30065,Marietta,Cobb,Georgia
30066,Marietta,Cobb,Georgia
30067,Marietta,Cobb,Georgia
30068,Marietta,Cobb,Georgia
30069,Marietta,Cobb,Georgia
30070,Porterdale,Newton,Georgia
30071,Norcross,Gwinnett,Georgia
30072,Pine Lake,Dekalb,Georgia
30073,Decatur,Dekalb,Georgia
30074,Redan,Dekalb,Georgia
30075,Roswell,Fulton,Georgia
30076,Roswell,Fulton,Georgia
30077,Roswell,Fulton,Georgia
30078,Snellville,Gwinnett,Georgia
30079,Scottdale,Dekalb,Georgia
30080,Smyrna,Cobb,Georgia
30081,Smyrna,Cobb,Georgia
30082,Smyrna,Cobb,Georgia
30083,Stone Mountain,Dekalb,Georgia
30084,Tucker,Dekalb,Georgia
30085,Tucker,Dekalb,Georgia
30086,Stone Mountain,Dekalb,Georgia
30087,Stone Mountain,Dekalb,Georgia
30088,Stone Mountain,Dekalb,Georgia
30090,Marietta,Cobb,Georgia
30091,Norcross,Gwinnett,Georgia
30092,Norcross,Gwinnett,Georgia
30093,Norcross,Gwinnett,Georgia
30094,Conyers,Rockdale,Georgia
30095,Duluth,Gwinnett,Georgia
30096,Duluth,Gwinnett,Georgia
30097,Duluth,Fulton,Georgia
30098,Duluth,Gwinnett,Georgia
30099,Duluth,Gwinnett,Georgia
30101,Acworth,Cobb,Georgia
30102,Acworth,Cherokee,Georgia
30103,Adairsville,Bartow,Georgia
30104,Aragon,Polk,Georgia
30105,Armuchee,Floyd,Georgia
30106,Austell,Cobb,Georgia
30107,Ball Ground,Cherokee,Georgia
30108,Bowdon,Carroll,Georgia
30109,Bowdon Junction,Carroll,Georgia
30110,Bremen,Haralson,Georgia
30111,Clarkdale,Cobb,Georgia
30112,Carrollton,Carroll,Georgia
30113,Buchanan,Haralson,Georgia
30114,Canton,Cherokee,Georgia
30115,Canton,Cherokee,Georgia
30116,Carrollton,Carroll,Georgia
30117,Carrollton,Carroll,Georgia
30118,Carrollton,Carroll,Georgia
30119,Carrollton,Carroll,Georgia
30120,Cartersville,Bartow,Georgia
30121,Cartersville,Bartow,Georgia
30122,Lithia Springs,Douglas,Georgia
30123,Cassville,Bartow,Georgia
30124,Cave Spring,Floyd,Georgia
30125,Cedartown,Polk,Georgia
30126,Mableton,Cobb,Georgia
30127,Powder Springs,Cobb,Georgia
30129,Coosa,Floyd,Georgia
30132,Dallas,Paulding,Georgia
30133,Douglasville,Douglas,Georgia
30134,Douglasville,Douglas,Georgia
30135,Douglasville,Douglas,Georgia
30137,Emerson,Bartow,Georgia
30138,Esom Hill,Polk,Georgia
30139,Fairmount,Gordon,Georgia
30140,Felton,Haralson,Georgia
30141,Hiram,Paulding,Georgia
30142,Holly Springs,Cherokee,Georgia
30143,Jasper,Pickens,Georgia
30144,Kennesaw,Cobb,Georgia
30145,Kingston,Bartow,Georgia
30146,Lebanon,Cherokee,Georgia
30147,Lindale,Floyd,Georgia
30148,Marble Hill,Pickens,Georgia
30149,Mount Berry,Floyd,Georgia
30150,Mount Zion,Carroll,Georgia
30151,Nelson,Cherokee,Georgia
30152,Kennesaw,Cobb,Georgia
30153,Rockmart,Polk,Georgia
30154,Douglasville,Douglas,Georgia
30156,Kennesaw,Cobb,Georgia
30157,Dallas,Paulding,Georgia
30160,Kennesaw,Cobb,Georgia
30161,Rome,Floyd,Georgia
30162,Rome,Floyd,Georgia
30163,Rome,Floyd,Georgia
30164,Rome,Floyd,Georgia
30165,Rome,Floyd,Georgia
30168,Austell,Cobb,Georgia
30169,Canton,Cherokee,Georgia
30170,Roopville,Carroll,Georgia
30171,Rydal,Bartow,Georgia
30172,Shannon,Floyd,Georgia
30173,Silver Creek,Floyd,Georgia
30175,Talking Rock,Pickens,Georgia
30176,Tallapoosa,Haralson,Georgia
30177,Tate,Pickens,Georgia
30178,Taylorsville,Bartow,Georgia
30179,Temple,Carroll,Georgia
30180,Villa Rica,Carroll,Georgia
30182,Waco,Haralson,Georgia
30183,Waleska,Cherokee,Georgia
30184,White,Bartow,Georgia
30185,Whitesburg,Carroll,Georgia
30187,Winston,Douglas,Georgia
30188,Woodstock,Cherokee,Georgia
30189,Woodstock,Cherokee,Georgia
30204,Barnesville,Lamar,Georgia
30205,Brooks,Fayette,Georgia
30206,Concord,Pike,Georgia
30212,Experiment,Spalding,Georgia
30213,Fairburn,Fulton,Georgia
30214,Fayetteville,Fayette,Georgia
30215,Fayetteville,Fayette,Georgia
30216,Flovilla,Butts,Georgia
30217,Franklin,Heard,Georgia
30218,Gay,Meriwether,Georgia
30219,Glenn,Heard,Georgia
30220,Grantville,Coweta,Georgia
30222,Greenville,Meriwether,Georgia
30223,Griffin,Spalding,Georgia
30224,Griffin,Spalding,Georgia
30228,Hampton,Henry,Georgia
30229,Haralson,Coweta,Georgia
30230,Hogansville,Troup,Georgia
30233,Jackson,Butts,Georgia
30234,Jenkinsburg,Butts,Georgia
30236,Jonesboro,Clayton,Georgia
30237,Jonesboro,Clayton,Georgia
30238,Jonesboro,Clayton,Georgia
30240,Lagrange,Troup,Georgia
30241,Lagrange,Troup,Georgia
30248,Locust Grove,Henry,Georgia
30250,Lovejoy,Clayton,Georgia
30251,Luthersville,Meriwether,Georgia
30252,Mcdonough,Henry,Georgia
30253,Mcdonough,Henry,Georgia
30256,Meansville,Pike,Georgia
30257,Milner,Lamar,Georgia
30258,Molena,Pike,Georgia
30259,Moreland,Coweta,Georgia
30260,Morrow,Clayton,Georgia
30261,Lagrange,Troup,Georgia
30263,Newnan,Coweta,Georgia
30264,Newnan,Coweta,Georgia
30265,Newnan,Coweta,Georgia
30266,Orchard Hill,Spalding,Georgia
30268,Palmetto,Fulton,Georgia
30269,Peachtree City,Fayette,Georgia
30270,Peachtree City,Fayette,Georgia
30271,Newnan,Coweta,Georgia
30272,Red Oak,Fulton,Georgia
30273,Rex,Clayton,Georgia
30274,Riverdale,Clayton,Georgia
30275,Sargent,Coweta,Georgia
30276,Senoia,Coweta,Georgia
30277,Sharpsburg,Coweta,Georgia
30281,Stockbridge,Henry,Georgia
30284,Sunny Side,Coweta,Georgia
30285,The Rock,Upson,Georgia
30286,Thomaston,Upson,Georgia
30287,Morrow,Clayton,Georgia
30288,Conley,Clayton,Georgia
30289,Turin,Coweta,Georgia
30290,Tyrone,Fayette,Georgia
30291,Union City,Fulton,Georgia
30292,Williamson,Pike,Georgia
30293,Woodbury,Meriwether,Georgia
30294,Ellenwood,Dekalb,Georgia
30295,Zebulon,Pike,Georgia
30296,Riverdale,Clayton,Georgia
30297,Forest Park,Clayton,Georgia
30298,Forest Park,Clayton,Georgia
30301,Atlanta,Fulton,Georgia
30302,Atlanta,Fulton,Georgia
30303,Atlanta,Fulton,Georgia
30304,Atlanta,Fulton,Georgia
30305,Atlanta,Fulton,Georgia
30306,Atlanta,Fulton,Georgia
30307,Atlanta,Fulton,Georgia
30308,Atlanta,Fulton,Georgia
30309,Atlanta,Fulton,Georgia
30310,Atlanta,Fulton,Georgia
30311,Atlanta,Fulton,Georgia
30312,Atlanta,Fulton,Georgia
30313,Atlanta,Fulton,Georgia
30314,Atlanta,Fulton,Georgia
30315,Atlanta,Fulton,Georgia
30316,Atlanta,Fulton,Georgia
30317,Atlanta,Dekalb,Georgia
30318,Atlanta,Fulton,Georgia
30319,Atlanta,Dekalb,Georgia
30320,Atlanta,Fulton,Georgia
30321,Atlanta,Fulton,Georgia
30322,Atlanta,Dekalb,Georgia
30324,Atlanta,Fulton,Georgia
30325,Atlanta,Fulton,Georgia
30326,Atlanta,Fulton,Georgia
30327,Atlanta,Fulton,Georgia
30328,Atlanta,Fulton,Georgia
30329,Atlanta,Dekalb,Georgia
30330,Atlanta,Fulton,Georgia
30331,Atlanta,Fulton,Georgia
30332,Atlanta,Fulton,Georgia
30333,Atlanta,Dekalb,Georgia
30334,Atlanta,Fulton,Georgia
30336,Atlanta,Fulton,Georgia
30337,Atlanta,Fulton,Georgia
30338,Atlanta,Dekalb,Georgia
30339,Atlanta,Fulton,Georgia
30340,Atlanta,Dekalb,Georgia
30341,Atlanta,Dekalb,Georgia
30342,Atlanta,Fulton,Georgia
30343,Atlanta,Fulton,Georgia
30344,Atlanta,Fulton,Georgia
30345,Atlanta,Dekalb,Georgia
30346,Atlanta,Dekalb,Georgia
30347,Atlanta,Fulton,Georgia
30348,Atlanta,Fulton,Georgia
30349,Atlanta,Fulton,Georgia
30350,Atlanta,Fulton,Georgia
30353,Atlanta,Fulton,Georgia
30354,Atlanta,Fulton,Georgia
30355,Atlanta,Fulton,Georgia
30356,Atlanta,Dekalb,Georgia
30357,Atlanta,Fulton,Georgia
30358,Atlanta,Fulton,Georgia
30359,Atlanta,Dekalb,Georgia
30360,Atlanta,Dekalb,Georgia
30361,Atlanta,Fulton,Georgia
30362,Atlanta,Dekalb,Georgia
30363,Atlanta,Fulton,Georgia
30364,Atlanta,Fulton,Georgia
30366,Atlanta,Dekalb,Georgia
30368,Atlanta,Fulton,Georgia
30369,Atlanta,Fulton,Georgia
30370,Atlanta,Fulton,Georgia
30371,Atlanta,Fulton,Georgia
30374,Atlanta,Fulton,Georgia
30375,Atlanta,Fulton,Georgia
30376,Atlanta,Fulton,Georgia
30377,Atlanta,Fulton,Georgia
30378,Atlanta,Fulton,Georgia
30379,Atlanta,Fulton,Georgia
30380,Atlanta,Fulton,Georgia
30384,Atlanta,Fulton,Georgia
30385,Atlanta,Fulton,Georgia
30386,Atlanta,Fulton,Georgia
30387,Atlanta,Fulton,Georgia
30388,Atlanta,Fulton,Georgia
30389,Atlanta,Fulton,Georgia
30390,Atlanta,Fulton,Georgia
30392,Atlanta,Fulton,Georgia
30394,Atlanta,Fulton,Georgia
30396,Atlanta,Fulton,Georgia
30398,Atlanta,Fulton,Georgia
30399,Atlanta,Fulton,Georgia
30401,Swainsboro,Emanuel,Georgia
30410,Ailey,Montgomery,Georgia
30411,Alamo,Wheeler,Georgia
30412,Alston,Montgomery,Georgia
30413,Bartow,Jefferson,Georgia
30414,Bellville,Evans,Georgia
30415,Brooklet,Bulloch,Georgia
30417,Claxton,Evans,Georgia
30420,Cobbtown,Tattnall,Georgia
30421,Collins,Tattnall,Georgia
30423,Daisy,Evans,Georgia
30424,Dover,Screven,Georgia
30425,Garfield,Emanuel,Georgia
30426,Girard,Burke,Georgia
30427,Glennville,Tattnall,Georgia
30428,Glenwood,Wheeler,Georgia
30429,Hagan,Evans,Georgia
30434,Louisville,Jefferson,Georgia
30436,Lyons,Toombs,Georgia
30438,Manassas,Tattnall,Georgia
30439,Metter,Candler,Georgia
30441,Midville,Burke,Georgia
30442,Millen,Jenkins,Georgia
30445,Mount Vernon,Montgomery,Georgia
30446,Newington,Screven,Georgia
30447,Norristown,Emanuel,Georgia
30448,Nunez,Emanuel,Georgia
30449,Oliver,Screven,Georgia
30450,Portal,Bulloch,Georgia
30451,Pulaski,Candler,Georgia
30452,Register,Bulloch,Georgia
30453,Reidsville,Tattnall,Georgia
30454,Rockledge,Laurens,Georgia
30455,Rocky Ford,Screven,Georgia
30456,Sardis,Burke,Georgia
30457,Soperton,Treutlen,Georgia
30458,Statesboro,Bulloch,Georgia
30459,Statesboro,Bulloch,Georgia
30460,Statesboro,Bulloch,Georgia
30461,Statesboro,Bulloch,Georgia
30464,Stillmore,Emanuel,Georgia
30467,Sylvania,Screven,Georgia
30470,Tarrytown,Montgomery,Georgia
30471,Twin City,Emanuel,Georgia
30473,Uvalda,Montgomery,Georgia
30474,Vidalia,Toombs,Georgia
30475,Vidalia,Toombs,Georgia
30477,Wadley,Jefferson,Georgia
30499,Reidsville,Tattnall,Georgia
30501,Gainesville,Hall,Georgia
30502,Chestnut Mountain,Hall,Georgia
30503,Gainesville,Hall,Georgia
30504,Gainesville,Hall,Georgia
30506,Gainesville,Hall,Georgia
30507,Gainesville,Hall,Georgia
30510,Alto,Habersham,Georgia
30511,Baldwin,Banks,Georgia
30512,Blairsville,Union,Georgia
30513,Blue Ridge,Fannin,Georgia
30514,Blairsville,Union,Georgia
30515,Buford,Gwinnett,Georgia
30516,Bowersville,Hart,Georgia
30517,Braselton,Jackson,Georgia
30518,Buford,Gwinnett,Georgia
30519,Buford,Gwinnett,Georgia
30520,Canon,Franklin,Georgia
30521,Carnesville,Franklin,Georgia
30522,Cherrylog,Gilmer,Georgia
30523,Clarkesville,Habersham,Georgia
30525,Clayton,Rabun,Georgia
30527,Clermont,Hall,Georgia
30528,Cleveland,White,Georgia
30529,Commerce,Jackson,Georgia
30530,Commerce,Banks,Georgia
30531,Cornelia,Habersham,Georgia
30533,Dahlonega,Lumpkin,Georgia
30534,Dawsonville,Dawson,Georgia
30535,Demorest,Habersham,Georgia
30536,Ellijay,Gilmer,Georgia
30537,Dillard,Rabun,Georgia
30538,Eastanollee,Stephens,Georgia
30539,East Ellijay,Gilmer,Georgia
30540,Ellijay,Gilmer,Georgia
30541,Epworth,Fannin,Georgia
30542,Flowery Branch,Hall,Georgia
30543,Gillsville,Hall,Georgia
30544,Demorest,Habersham,Georgia
30545,Helen,White,Georgia
30546,Hiawassee,Towns,Georgia
30547,Homer,Banks,Georgia
30548,Hoschton,Jackson,Georgia
30549,Jefferson,Jackson,Georgia
30552,Lakemont,Rabun,Georgia
30553,Lavonia,Franklin,Georgia
30554,Lula,Hall,Georgia
30555,Mc Caysville,Fannin,Georgia
30557,Martin,Stephens,Georgia
30558,Maysville,Banks,Georgia
30559,Mineral Bluff,Fannin,Georgia
30560,Morganton,Fannin,Georgia
30562,Mountain City,Rabun,Georgia
30563,Mount Airy,Habersham,Georgia
30564,Murrayville,Hall,Georgia
30565,Nicholson,Jackson,Georgia
30566,Oakwood,Hall,Georgia
30567,Pendergrass,Jackson,Georgia
30568,Rabun Gap,Rabun,Georgia
30571,Sautee Nacoochee,White,Georgia
30572,Suches,Union,Georgia
30573,Tallulah Falls,Rabun,Georgia
30575,Talmo,Jackson,Georgia
30576,Tiger,Rabun,Georgia
30577,Toccoa,Stephens,Georgia
30580,Turnerville,Habersham,Georgia
30581,Wiley,Rabun,Georgia
30582,Young Harris,Towns,Georgia
30596,Alto,Habersham,Georgia
30597,Dahlonega,Lumpkin,Georgia
30598,Toccoa Falls,Stephens,Georgia
30599,Commerce,Jackson,Georgia
30601,Athens,Clarke,Georgia
30602,Athens,Clarke,Georgia
30603,Athens,Clarke,Georgia
30604,Athens,Clarke,Georgia
30605,Athens,Clarke,Georgia
30606,Athens,Clarke,Georgia
30607,Athens,Clarke,Georgia
30608,Athens,Clarke,Georgia
30609,Athens,Clarke,Georgia
30612,Athens,Clarke,Georgia
30619,Arnoldsville,Oglethorpe,Georgia
30620,Bethlehem,Barrow,Georgia
30621,Bishop,Oconee,Georgia
30622,Bogart,Oconee,Georgia
30623,Bostwick,Morgan,Georgia
30624,Bowman,Elbert,Georgia
30625,Buckhead,Morgan,Georgia
30627,Carlton,Madison,Georgia
30628,Colbert,Madison,Georgia
30629,Comer,Madison,Georgia
30630,Crawford,Oglethorpe,Georgia
30631,Crawfordville,Taliaferro,Georgia
30633,Danielsville,Madison,Georgia
30634,Dewy Rose,Elbert,Georgia
30635,Elberton,Elbert,Georgia
30638,Farmington,Oconee,Georgia
30639,Franklin Springs,Franklin,Georgia
30641,Good Hope,Walton,Georgia
30642,Greensboro,Greene,Georgia
30643,Hartwell,Hart,Georgia
30645,High Shoals,Morgan,Georgia
30646,Hull,Madison,Georgia
30647,Ila,Madison,Georgia
30648,Lexington,Oglethorpe,Georgia
30650,Madison,Morgan,Georgia
30655,Monroe,Walton,Georgia
30656,Monroe,Walton,Georgia
30660,Rayle,Wilkes,Georgia
30662,Royston,Franklin,Georgia
30663,Rutledge,Morgan,Georgia
30664,Sharon,Taliaferro,Georgia
30665,Siloam,Greene,Georgia
30666,Statham,Barrow,Georgia
30667,Stephens,Oglethorpe,Georgia
30668,Tignall,Wilkes,Georgia
30669,Union Point,Greene,Georgia
30671,Maxeys,Oglethorpe,Georgia
30673,Washington,Wilkes,Georgia
30677,Watkinsville,Oconee,Georgia
30678,White Plains,Greene,Georgia
30680,Winder,Barrow,Georgia
30683,Winterville,Clarke,Georgia
30701,Calhoun,Gordon,Georgia
30703,Calhoun,Gordon,Georgia
30705,Chatsworth,Murray,Georgia
30707,Chickamauga,Walker,Georgia
30708,Cisco,Murray,Georgia
30710,Cohutta,Whitfield,Georgia
30711,Crandall,Murray,Georgia
30719,Dalton,Whitfield,Georgia
30720,Dalton,Whitfield,Georgia
30721,Dalton,Whitfield,Georgia
30722,Dalton,Whitfield,Georgia
30724,Eton,Murray,Georgia
30725,Flintstone,Walker,Georgia
30726,Graysville,Catoosa,Georgia
30728,La Fayette,Walker,Georgia
30730,Lyerly,Chattooga,Georgia
30731,Menlo,Chattooga,Georgia
30732,Oakman,Gordon,Georgia
30733,Plainville,Gordon,Georgia
30734,Ranger,Gordon,Georgia
30735,Resaca,Gordon,Georgia
30736,Ringgold,Catoosa,Georgia
30738,Rising Fawn,Dade,Georgia
30739,Rock Spring,Walker,Georgia
30740,Rocky Face,Whitfield,Georgia
30741,Rossville,Walker,Georgia
30742,Fort Oglethorpe,Catoosa,Georgia
30746,Sugar Valley,Gordon,Georgia
30747,Summerville,Chattooga,Georgia
30750,Lookout Mountain,Walker,Georgia
30751,Tennga,Murray,Georgia
30752,Trenton,Dade,Georgia
30753,Trion,Chattooga,Georgia
30755,Tunnel Hill,Whitfield,Georgia
30756,Varnell,Whitfield,Georgia
30757,Wildwood,Dade,Georgia
30802,Appling,Columbia,Georgia
30803,Avera,Jefferson,Georgia
30805,Blythe,Richmond,Georgia
30806,Boneville,Mcduffie,Georgia
30807,Camak,Warren,Georgia
30808,Dearing,Mcduffie,Georgia
30809,Evans,Columbia,Georgia
30810,Gibson,Glascock,Georgia
30811,Gough,Burke,Georgia
30812,Gracewood,Richmond,Georgia
30813,Grovetown,Columbia,Georgia
30814,Harlem,Columbia,Georgia
30815,Hephzibah,Richmond,Georgia
30816,Keysville,Burke,Georgia
30817,Lincolnton,Lincoln,Georgia
30818,Matthews,Jefferson,Georgia
30819,Mesena,Warren,Georgia
30820,Mitchell,Glascock,Georgia
30821,Norwood,Warren,Georgia
30822,Perkins,Jenkins,Georgia
30823,Stapleton,Jefferson,Georgia
30824,Thomson,Mcduffie,Georgia
30828,Warrenton,Warren,Georgia
30830,Waynesboro,Burke,Georgia
30833,Wrens,Jefferson,Georgia
30901,Augusta,Richmond,Georgia
30903,Augusta,Richmond,Georgia
30904,Augusta,Richmond,Georgia
30905,Augusta,Richmond,Georgia
30906,Augusta,Richmond,Georgia
30907,Augusta,Columbia,Georgia
30909,Augusta,Richmond,Georgia
30911,Augusta,Richmond,Georgia
30912,Augusta,Richmond,Georgia
30913,Augusta,Richmond,Georgia
30914,Augusta,Richmond,Georgia
30916,Augusta,Richmond,Georgia
30917,Augusta,Columbia,Georgia
30919,Augusta,Richmond,Georgia
30999,Augusta,Richmond,Georgia
31001,Abbeville,Wilcox,Georgia
31002,Adrian,Emanuel,Georgia
31003,Allentown,Wilkinson,Georgia
31004,Bolingbroke,Monroe,Georgia
31005,Bonaire,Houston,Georgia
31006,Butler,Taylor,Georgia
31007,Byromville,Dooly,Georgia
31008,Byron,Peach,Georgia
31009,Cadwell,Laurens,Georgia
31010,Cordele,Crisp,Georgia
31011,Chauncey,Dodge,Georgia
31012,Chester,Dodge,Georgia
31013,Clinchfield,Houston,Georgia
31014,Cochran,Bleckley,Georgia
31015,Cordele,Crisp,Georgia
31016,Culloden,Monroe,Georgia
31017,Danville,Twiggs,Georgia
31018,Davisboro,Washington,Georgia
31019,Dexter,Laurens,Georgia
31020,Dry Branch,Twiggs,Georgia
31021,Dublin,Laurens,Georgia
31022,Dudley,Laurens,Georgia
31023,Eastman,Dodge,Georgia
31024,Eatonton,Putnam,Georgia
31025,Elko,Houston,Georgia
31026,Eatonton,Putnam,Georgia
31027,East Dublin,Laurens,Georgia
31028,Centerville,Houston,Georgia
31029,Forsyth,Monroe,Georgia
31030,Fort Valley,Peach,Georgia
31031,Gordon,Wilkinson,Georgia
31032,Gray,Jones,Georgia
31033,Haddock,Jones,Georgia
31034,Hardwick,Baldwin,Georgia
31035,Harrison,Washington,Georgia
31036,Hawkinsville,Pulaski,Georgia
31037,Helena,Telfair,Georgia
